"[all run data]","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0"
,"0.6","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.2","0.2","0.2","0.1","0.2","0.2"
,"0.3","0.3","0.2","0.2","0.3","0.2","0.1","0.2","0.2","0.2"
,"0.3","0.2","0.2","0.2","0.1","0.2","0.3","0.2","0.3","0.3"
,"0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.3","0.2","0.2"
,"0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.2"
,"0.3","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.2","0.1"
,"0.1","0.2","0.2","0.2","0.3","0.3","0.2","0.3","0.2","0.3"
,"0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.1","0.2","0.1"
,"0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.1","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3"
,"0.2","0.3","0.3","0.3","0.2","0.2","0.1","0.3","0.2","0.2"
,"0.3","0.3","0.3","0.2","0.2","0.3","0.2","0.2","0.3","0.3"
,"0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.1","0.1","0.3","0.2","0.2","0.2","0.2","0.3","0.1"
,"0.2","0.2","0.2","0.2","0.1","0.2","0.1","0.3","0.2","0.2"
,"0.2","0.1","0.2","0.2","0.1","0.2","0.2","0.1","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.3","0.2","0.2"
,"0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2"
,"0.2","0.2","0.2","0.3","0.2","0.2","0.1","0.3","0.2","0.2"
,"0.2","0.3","0.2","0.2","0.1","0.2","0.2","0.2","0.3","0.1"
,"0.3","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.1","0.3","0.2","0.2","0.2","0.2","0.2"
,"0.3","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.2"
,"0.3","0.2","0.2","0.1","0.1","0.2","0.3","0.2","0.3","0.2"
,"0.3","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.3"
,"0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.1","0.3"
,"0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3"
,"0.3","0.2","0.2","0.3","0.2","0.3","0.1","0.2","0.1","0.2"
,"0.2","0.1","0.2","0.2","0.3","0.2","0.2","0.2","0.3","0.3"
,"0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.3","0.3","0.2","0.3","0.2","0.2","0.2","0.2"
,"0.3","0.3","0.2","0.2","0.1","0.2","0.3","0.2","0.2","0.2"
,"0.3","0.3","0.2","0.2","0.3","0.3","0.2","0.2","0.3","0.1"
,"0.2","0.3","0.2","0.3","0.2","0.2","0.2","0.2","0.1","0.2"
,"0.3","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.2","0.2"
,"0.2","0.3","0.3","0.2","0.1","0.2","0.1","0.1","0.2","0.3"
,"0.2","0.2","0.2","0.2","0.3","0.1","0.2","0.2","0.2","0.2"
,"0.3","0.2","0.3","0.2","0.2","0.2","0","0.3","0.2","0.2"
,"0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.2"
,"0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.1"
,"0.2","0.2","0.1","0.3","0.2","0.2","0.2","0.2","0.3","0.2"
,"0.2","0.1","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.3","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.3","0.2","0.2","0.3","0.2","0.2","0.1","0.2"
,"0.3","0.2","0.1","0.2","0.2","0.2","0.2","0.1","0.2","0.2"
,"0.3","0.2","0.1","0.2","0.2","0.1","0.3","0.2","0.2","0.3"
,"0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1"
,"0.2","0.3","0.2","0.2","0.3","0.2","0.1","0.2","0.3","0.2"
,"0.2","0.3","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.1"
,"0.2","0.3","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.1"
,"0.2","0.2","0.3","0.2","0.3","0.2","0.2","0.2","0.2","0.2"
,"0.3","0.3","0.3","0.2","0.2","0.1","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.3","0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.1","0.2","0.1","0.3","0.2","0.3","0.3"
,"0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3"
,"0.2","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.3","0.1"
,"0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.3","0.2","0.3","0.2","0.2","0.2","0.2","0.1","0.3","0.2"
,"0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.3","0.2","0.3"
,"0.3","0.2","0.2","0.2","0.3","0.2","0.2","0.3","0.3","0.2"
,"0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.3","0.2","0.2","0.2","0.3","0.2","0.3","0.2"
,"0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2"
,"0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.1"
,"0.2","0.2","0.3","0.2","0.2","0.2","0.3","0.3","0.3","0.3"
,"0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.3","0.2"
,"0.2","0.1","0.3","0.3","0.3","0.2","0.2","0.2","0.3","0.3"
,"0.3","0.2","0.3","0.2","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.2","0.1","0.2","0.1","0.3","0.2","0.3","0.3","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.2"
,"0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.3","0.2","0.2"
,"0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.3","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.2","0.2"
,"0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.2","0.1","0.2","0.2","0.2","0.3","0.2","0.3","0.2","0.2"
,"0.3","0.2","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.1","0.2","0.2"
,"0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.3"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.2","0.2","0.3","0.2","0.3","0.3","0.3","0.2","0.1","0.2"
,"0.2","0.2","0.1","0.2","0.3","0.2","0.2","0.2","0.2","0.2"
,"0.3","0.3","0.2","0.3","0.1","0.2","0.2","0.2","0.3","0.2"
,"0.3","0.3","0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.3","0.3","0.3","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.1","0.3","0.3","0.2","0.1","0.2","0.2","0.2","0.2","0.3"
,"0.2","0.2","0.2","0.3","0.3","0.2","0.2","0.2","0.1","0.3"
,"0.2","0.2","0.2","0.1","0.3","0.2","0.2","0.2","0.2","0.3"
,"0.2","0.2","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.3","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.3","0.3"
,"0.2","0.3","0.2","0.2","0.2","0.2","0.3","0.3","0.2","0.2"
,"0.3","0.2","0.3","0.2","0.3","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.3"
,"0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.3","0.2","0.2"
,"0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.1","0.1","0.3","0.3","0.2","0.2","0.3","0.2","0.2","0.3"
,"0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.1","0.3"
,"0.3","0.3","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.3","0.2"
,"0.2","0.2","0.2","0.2","0.3","0.2","0.3","0.2","0.2","0.2"
,"0.3","0.2","0.3","0.3","0.2","0.2","0.2","0.3","0.2","0.3"
,"0.2","0.2","0.1","0.2","0.1","0.2","0.2","0.2","0.1","0.2"
,"0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.1","0.2","0.2","0.3","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.1","0.3","0.2","0.3","0.2","0.3","0.2"
,"0.2","0.2","0.2","0.3","0.3","0.1","0.3","0.3","0.2","0.2"
,"0.2","0.2","0.3","0.3","0.1","0.2","0.2","0.2","0.3","0.2"
,"0.3","0.3","0.2","0.1","0.2","0.2","0.2","0.3","0.3","0.3"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.2","0.3","0.2","0.2","0.3","0.3","0.3","0.2","0.2","0.2"
,"0.2","0.3","0.2","0.2","0.2","0.3","0.3","0.2","0.2","0.1"
,"0.2","0.2","0.2","0.2","0.3","0.2","0.3","0.2","0.2","0.2"
,"0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.1","0.2","0.2"
,"0.2","0.2","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.1","0.2","0.2"
,"0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.1"
,"0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.3"
,"0.2","0.2","0.3","0.2","0.3","0.2","0.3","0.2","0.3","0.2"
,"0.2","0.2","0.1","0.2","0.2","0.3","0","0.2","0.1","0.3"
,"0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.1"
,"0.2","0.2","0.3","0.3","0.3","0.2","0.2","0.2","0.3","0.2"
,"0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.2"
,"0.1","0.3","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.1"
,"0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.1","0.2","0.2"
,"0.3","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.3","0.3"
,"0.2","0.2","0.3","0.2","0.3","0.2","0.2","0.3","0.3","0.3"
,"0.1","0.3","0.3","0.3","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.2","0.2","0.3","0.2","0.2","0.3","0.3","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.3","0.3","0.3","0.2","0.2","0.2","0.2"
,"0.3","0.2","0.2","0.3","0.2","0.3","0.3","0.1","0.2","0.2"
,"0.2","0.3","0.2","0.3","0.2","0.2","0.2","0.2","0.3","0.3"
,"0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.1","0.2","0.2","0.3","0.2","0.3","0.2","0.2","0.3","0.2"
,"0.2","0.3","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2"
,"0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.3"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.1","0.2","0.3","0.2","0.2","0.2"
,"0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.3","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.1","0.3"
,"0.2","0.2","0.2","0.2","0.3","0.3","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.3","0.1","0.2"
,"0.2","0.3","0.2","0.2","0.2","0.2","0.3","0.2","0.3","0.3"
,"0.3","0.3","0.2","0.1","0.3","0.2","0.2","0.3","0.2","0.2"
,"0.3","0.2","0.3","0.3","0.2","0.2","0.2","0.3","0.2","0.1"
,"0.2","0.2","0.2","0.3","0.1","0.1","0.3","0.2","0.3","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.3"
,"0.1","0.1","0.2","0.3","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2"
,"0.1","0.3","0.2","0.2","0.1","0.2","0.3","0.2","0.3","0.2"
,"0.2","0.2","0.2","0.2","0.3","0.2","0.3","0.2","0.2","0.3"
,"0.2","0.3","0.1","0.3","0.2","0.3","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.3","0.2","0.3","0.2","0.3","0.3","0.3"
,"0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2"
,"0.1","0.1","0.2","0","0.2","0.2","0.2","0.3","0.2","0.3"
,"0.3","0.2","0.2","0.3","0.3","0.2","0.3","0.2","0.3","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.3","0.2","0.2"
,"0.3","0.2","0.2","0.2","0.2","0.3","0.1","0.2","0.2","0.3"
,"0.2","0.3","0.3","0.2","0.2","0.1","0.2","0.2","0.2","0.3"
,"0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.1","0.2"
,"0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.3","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.1","0.3"
,"0.2","0.3","0.2","0.2","0.2","0.3","0.1","0.2","0.2","0.1"
,"0.1","0.2","0.1","0.2","0.2","0.3","0.2","0.2","0.3","0.2"
,"0.2","0.2","0.2","0.3","0.2","0.2","0.1","0.2","0.3","0.3"
,"0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.3"
,"0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3"
,"0.3","0.3","0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.3","0.3","0.1","0.3","0.2","0.3","0.2","0.3","0.2","0.2"
,"0.1","0.3","0.2","0.3","0.2","0.2","0.2","0.3","0.1","0.2"
,"0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.1","0.3","0.3","0.2","0.2","0.2"
,"0.2","0.2","0.3","0.2","0.2","0.2","0.3","0.2","0.2","0.2"
,"0.3","0.2","0.1","0.2","0.2","0.2","0.3","0.2","0.2","0.1"
,"0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.3","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.3"
,"0.2","0.3","0.2","0.2","0.1","0.2","0.1","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.3","0.2","0.3","0.2","0.2","0.3"
,"0.3","0.3","0.2","0.2","0.2","0.2","0.3","0.1","0.2","0.2"
,"0.1","0.3","0.2","0.2","0.2","0.3","0.2","0.1","0.3","0.2"
,"0.3","0.2","0.2","0.1","0.2","0.2","0.3","0.2","0.2","0.2"
,"0.2","0.3","0.1","0.1","0.2","0.2","0.3","0.2","0.1","0.2"
,"0.1","0.2","0.3","0.3","0.1","0.2","0.2","0.1","0.2","0.2"
,"0.2","0.3","0.2","0.2","0.3","0.1","0.2","0.3","0.1","0.3"
,"0.1","0.1","0.3","0.3","0.2","0.3","0.3","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.3","0.2","0.1"
,"0","0.2","0.2","0.2","0.2","0.3","0.1","0.2","0.2","0.2"
,"0.2","0.2","0.3","0.2","0.3","0.2","0.2","0.1","0.3","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.3","0.2"
,"0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.3","0.3","0.1"
,"0.2","0.2","0.2","0.3","0.2","0.3","0.3","0.2","0.2","0.1"
,"0.2","0.3","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.2"
,"0.1","0.3","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2"
,"0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.3"
,"0.3","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.3","0.3"
,"0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.3","0.2"
,"0.2","0.1","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.3"
,"0.3","0.2","0.3","0.2","0.2","0.2","0.3","0.3","0.2","0.2"
,"0.1","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.3","0.2","0.3","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.1","0.2","0.3"
,"0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.3","0.3","0.1"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.3","0.1"
,"0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2"
,"0.3","0.1","0.2","0.1","0.2","0.2","0.3","0.3","0.2","0.3"
,"0.3","0.2","0.3","0.2","0.2","0.2","0.2","0.3","0.3","0.2"
,"0.2","0.2","0.3","0.2","0.2","0.2","0.3","0.3","0.3","0.2"
,"0.2","0.2","0.2","0.3","0.2","0.2","0.3","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.3","0.2","0.3","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.3","0.2","0.2","0.2","0.3","0.2","0.3","0.3"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.3","0.3"
,"0.2","0.3","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.3"
,"0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.3","0.3","0.2"
,"0.2","0.3","0.2","0","0.3","0.2","0.2","0.3","0.2","0.2"
,"0.2","0.2","0.2","0.1","0.2","0.3","0.2","0.2","0.2","0.3"
,"0.2","0.2","0.2","0.3","0.2","0.3","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.3","0.1","0.2","0.2","0.3","0.2","0.2","0.2"
,"0.3","0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.1"
,"0.2","0.3","0.2","0.2","0.3","0.3","0.2","0.2","0.2","0.2"
,"0.1","0.2","0.2","0.3","0.3","0.2","0.2","0.3","0.2","0.3"
,"0.2","0.2","0.2","0.1","0.2","0.3","0.2","0.2","0.3","0.2"
,"0.2","0.1","0.2","0.2","0.2","0.2","0.3","0.2","0.3","0.2"
,"0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.1","0.2","0.3"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.3","0.3","0.2","0.2","0.1","0.1","0.1","0.3","0.3","0.2"
,"0.2","0.3","0.3","0.2","0.2","0.1","0.3","0.2","0.3","0.2"
,"0.3","0.3","0.2","0.2","0.1","0.3","0.3","0.3","0.2","0.2"
,"0.3","0.2","0.2","0.3","0.2","0.3","0.2","0.3","0.2","0.2"
,"0.3","0.2","0.2","0.1","0.2","0.3","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.3","0.3","0.2","0.2","0.2","0.2","0.3","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.3","0.2"
,"0.3","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.3","0.2","0.2","0.2","0.3","0.2","0.1","0.3","0.2","0.2"
,"0.2","0.2","0.3","0.2","0.3","0.2","0.2","0.2","0.1","0.2"
,"0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.3","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.1"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.2","0.1"
,"0.2","0.2","0.2","0.1","0.1","0.2","0.2","0.3","0.2","0.2"
,"0.2","0.2","0.3","0.3","0.2","0.2","0.2","0.2","0.3","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.1","0.2"
,"0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.1","0.2","0.3"
,"0.2","0.2","0.3","0.2","0.2","0.3","0.3","0.1","0.2","0.3"
,"0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.3","0.2","0.3","0.3","0.2","0.3","0.2","0.1","0.2","0.2"
,"0.2","0.2","0.1","0.2","0.1","0.3","0.2","0.2","0.3","0.3"
,"0.2","0.2","0.3","0.2","0.3","0.2","0.3","0.3","0.2","0.1"
,"0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2"
,"0.1","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.1","0.2"
,"0.2","0.2","0.2","0.3","0.1","0.3","0.3","0.3","0.3","0.2"
,"0.3","0.2","0.2","0.1","0.2","0.2","0.3","0.3","0.1","0.3"
,"0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.3"
,"0.3","0.2","0.2","0.2","0.3","0.1","0.2","0.3","0.3","0.2"
,"0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3"
,"0.2","0.2","0.2","0.2","0.1","0.2","0.3","0.3","0.2","0.2"
,"0.2","0.3","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2"
,"0.2","0.2","0.3","0.2","0.2","0.2","0.3","0.2","0.3","0.2"
,"0.2","0.2","0.3","0.2","0.2","0.2","0.1","0.2","0.2","0.2"
,"0.2","0.3","0.2","0.2","0.2","0.1","0.3","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.3","0.2","0.1","0.2","0.3","0.2","0.2"
,"0.1","0.2","0.3","0.2","0.1","0.3","0.2","0.2","0.3","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.3"
,"0.3","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.3"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.3"
,"0.1","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.3","0.2"
,"0.3","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2"
,"0.2","0.2","0.3","0.1","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.1","0.3","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.2"
,"0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3"
,"0.3","0.1","0.3","0.2","0.3","0.2","0.2","0.3","0.2","0.2"
,"0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
,"0.3","0.2","0.2","0.2","0.3","0.1","0.2","0.3","0.3","0.2"
,"0.2","0.2","0.1","0.2","0.3","0.2","0.3","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.3","0.3","0.2","0.2","0.3","0.3","0.2"
,"0.1","0.1","0.2","0.2","0.3","0.2","0.2","0.2","0.3","0.2"
,"0.3","0.2","0.3","0.2","0.3","0.1","0.3","0.2","0.2","0.3"
,"0.2","0.1","0.2","0.3","0.2","0.2","0.1","0.3","0.2","0.2"
,"0.2","0.1","0.2","0.3","0.2","0.2","0.2","0.3","0.3","0.3"
,"0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2"
,"0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1"
,"0.1","0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.3","0.2"
,"0.2","0.3","0.2","0.2","0.2","0.2","0.1","0.3","0.2","0.2"
,"0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.3"
,"0.2","0.3","0.2","0.3","0.3","0.2","0.3","0.2","0.2","0.3"
,"0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.3","0.2","0.3"
,"0.2","0.1","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2"
,"0.3","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.2"
,"0.2","0.3","0.2","0.2","0.3","0.2","0.1","0.3","0.2","0.2"
,"0.2","0.1","0.2","0.2","0.3","0.3","0.2","0.3","0.2","0.3"
,"0.3","0.2","0.3","0.3","0.2","0.3","0.2","0.2","0.3","0.2"
,"0.2","0.2","0.3","0.3","0.2","0.2","0.2","0.2","0.1","0.2"
