"[all run data]","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0"
,"0.7272727272727273","1","1","0.8181818181818182","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.8181818181818182","0.45454545454545453","0.45454545454545453"
,"0.45454545454545453","0.6363636363636364","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.6363636363636364","1","0.7272727272727273"
,"0.5454545454545454","1","0.5454545454545454","0.5454545454545454","0.6363636363636364","0.45454545454545453","0.5454545454545454","1","0.5454545454545454","0.8181818181818182"
,"0.45454545454545453","0.45454545454545453","0.5454545454545454","0.6363636363636364","1","0.5454545454545454","0.45454545454545453","0.6363636363636364","0.5454545454545454","0.45454545454545453"
,"0.45454545454545453","0.6363636363636364","0.5454545454545454","0.8181818181818182","0.45454545454545453","0.6363636363636364","0.5454545454545454","0.6363636363636364","0.6363636363636364","0.5454545454545454"
,"0.6363636363636364","1","0.5454545454545454","0.45454545454545453","0.5454545454545454","1","0.45454545454545453","0.6363636363636364","0.5454545454545454","0.5454545454545454"
,"0.7272727272727273","0.45454545454545453","1","0.45454545454545453","1","0.6363636363636364","0.45454545454545453","0.45454545454545453","1","0.6363636363636364"
,"1","0.5454545454545454","1","0.45454545454545453","0.7272727272727273","0.5454545454545454","0.8181818181818182","0.5454545454545454","0.7272727272727273","0.5454545454545454"
,"0.45454545454545453","0.6363636363636364","0.6363636363636364","0.5454545454545454","0.6363636363636364","0.8181818181818182","0.6363636363636364","0.45454545454545453","0.6363636363636364","0.5454545454545454"
,"0.45454545454545453","0.8181818181818182","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.7272727272727273","1","0.45454545454545453","0.6363636363636364"
,"0.6363636363636364","0.9090909090909091","0.8181818181818182","0.5454545454545454","0.7272727272727273","0.6363636363636364","0.45454545454545453","0.7272727272727273","0.5454545454545454","0.5454545454545454"
,"0.5454545454545454","0.7272727272727273","0.5454545454545454","0.5454545454545454","0.45454545454545453","0.9090909090909091","0.5454545454545454","0.45454545454545453","0.8181818181818182","1"
,"0.45454545454545453","1","0.45454545454545453","0.6363636363636364","0.45454545454545453","0.6363636363636364","0.45454545454545453","0.45454545454545453","0.7272727272727273","0.5454545454545454"
,"0.45454545454545453","1","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.7272727272727273","0.45454545454545453","0.5454545454545454","0.45454545454545453"
,"0.5454545454545454","0.45454545454545453","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.6363636363636364","0.7272727272727273","0.45454545454545453"
,"0.45454545454545453","1","1","1","0.8181818181818182","0.5454545454545454","0.7272727272727273","0.5454545454545454","0.45454545454545453","0.5454545454545454"
,"0.45454545454545453","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.6363636363636364","0.45454545454545453","0.6363636363636364","0.45454545454545453","0.45454545454545453"
,"0.45454545454545453","1","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.8181818181818182","0.45454545454545453","0.5454545454545454","0.8181818181818182","0.45454545454545453"
,"0.7272727272727273","1","0.7272727272727273","0.5454545454545454","0.6363636363636364","0.45454545454545453","0.45454545454545453","0.6363636363636364","0.6363636363636364","0.5454545454545454"
,"0.5454545454545454","0.6363636363636364","0.45454545454545453","0.45454545454545453","0.6363636363636364","0.45454545454545453","0.5454545454545454","0.8181818181818182","0.45454545454545453","0.45454545454545453"
,"0.6363636363636364","0.7272727272727273","0.5454545454545454","0.6363636363636364","1","0.7272727272727273","0.45454545454545453","0.45454545454545453","0.7272727272727273","0.45454545454545453"
,"0.45454545454545453","0.5454545454545454","0.45454545454545453","0.7272727272727273","0.8181818181818182","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.5454545454545454"
,"0.6363636363636364","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.7272727272727273","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.7272727272727273"
,"0.5454545454545454","0.5454545454545454","0.6363636363636364","0.5454545454545454","0.45454545454545453","0.6363636363636364","0.45454545454545453","0.7272727272727273","0.5454545454545454","0.45454545454545453"
,"0.9090909090909091","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.7272727272727273","0.6363636363636364","0.7272727272727273","0.45454545454545453","0.5454545454545454"
,"0.5454545454545454","0.45454545454545453","0.5454545454545454","1","0.45454545454545453","0.45454545454545453","0.6363636363636364","0.45454545454545453","0.45454545454545453","0.5454545454545454"
,"0.5454545454545454","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.7272727272727273","0.8181818181818182","0.45454545454545453","0.45454545454545453","0.5454545454545454"
,"0.45454545454545453","0.5454545454545454","0.45454545454545453","0.6363636363636364","0.45454545454545453","1","0.6363636363636364","0.8181818181818182","0.45454545454545453","0.5454545454545454"
,"0.45454545454545453","0.6363636363636364","0.45454545454545453","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.45454545454545453","0.5454545454545454"
,"0.5454545454545454","0.9090909090909091","0.45454545454545453","0.5454545454545454","0.45454545454545453","0.8181818181818182","0.5454545454545454","0.8181818181818182","0.5454545454545454","1"
,"0.45454545454545453","0.6363636363636364","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.6363636363636364","1","0.6363636363636364"
,"0.6363636363636364","0.5454545454545454","0.5454545454545454","0.6363636363636364","0.5454545454545454","0.5454545454545454","0.7272727272727273","0.6363636363636364","0.45454545454545453","0.6363636363636364"
,"0.6363636363636364","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.6363636363636364","0.45454545454545453","1","0.7272727272727273","0.45454545454545453","0.6363636363636364"
,"0.8181818181818182","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.45454545454545453","0.8181818181818182","0.5454545454545454"
,"0.5454545454545454","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.7272727272727273","0.6363636363636364","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.5454545454545454"
,"0.5454545454545454","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.6363636363636364","0.6363636363636364","0.6363636363636364","0.6363636363636364","0.45454545454545453"
,"0.7272727272727273","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.6363636363636364","0.45454545454545453","0.5454545454545454","0.8181818181818182","0.7272727272727273","0.6363636363636364"
,"0.45454545454545453","1","1","0.45454545454545453","0.6363636363636364","0.45454545454545453","0.8181818181818182","0.6363636363636364","0.6363636363636364","0.45454545454545453"
,"0.5454545454545454","0.6363636363636364","0.7272727272727273","0.5454545454545454","0.6363636363636364","0.6363636363636364","0.45454545454545453","0.6363636363636364","0.8181818181818182","0.45454545454545453"
,"1","0.45454545454545453","0.5454545454545454","0.45454545454545453","0.7272727272727273","0.8181818181818182","0.6363636363636364","0.9090909090909091","0.45454545454545453","0.6363636363636364"
,"0.6363636363636364","0.6363636363636364","0.5454545454545454","1","0.5454545454545454","0.7272727272727273","0.6363636363636364","0.45454545454545453","0.5454545454545454","0.5454545454545454"
,"0.5454545454545454","1","0.8181818181818182","0.5454545454545454","0.45454545454545453","0.5454545454545454","0.45454545454545453","0.6363636363636364","0.6363636363636364","0.6363636363636364"
,"0.6363636363636364","0.6363636363636364","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.7272727272727273","0.7272727272727273"
,"0.6363636363636364","0.45454545454545453","0.5454545454545454","0.8181818181818182","0.6363636363636364","0.5454545454545454","0.7272727272727273","0.5454545454545454","0.5454545454545454","0.5454545454545454"
,"0.5454545454545454","0.6363636363636364","0.5454545454545454","0.7272727272727273","0.5454545454545454","0.7272727272727273","0.45454545454545453","0.8181818181818182","0.5454545454545454","0.6363636363636364"
,"0.7272727272727273","0.5454545454545454","0.7272727272727273","0.5454545454545454","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.8181818181818182"
,"0.45454545454545453","0.45454545454545453","0.7272727272727273","0.7272727272727273","0.5454545454545454","0.6363636363636364","0.45454545454545453","0.45454545454545453","0.7272727272727273","0.5454545454545454"
,"0.8181818181818182","0.45454545454545453","0.7272727272727273","0.5454545454545454","0.8181818181818182","0.45454545454545453","0.45454545454545453","0.7272727272727273","0.8181818181818182","0.45454545454545453"
,"0.7272727272727273","0.5454545454545454","0.45454545454545453","0.45454545454545453","1","0.8181818181818182","0.45454545454545453","0.45454545454545453","0.6363636363636364","0.45454545454545453"
,"0.45454545454545453","0.7272727272727273","0.9090909090909091","0.45454545454545453","0.45454545454545453","1","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.6363636363636364"
,"0.7272727272727273","0.6363636363636364","0.6363636363636364","0.45454545454545453","0.6363636363636364","0.7272727272727273","0.45454545454545453","0.8181818181818182","0.45454545454545453","0.5454545454545454"
,"0.5454545454545454","0.5454545454545454","0.8181818181818182","0.5454545454545454","0.8181818181818182","0.5454545454545454","0.6363636363636364","0.6363636363636364","0.5454545454545454","0.5454545454545454"
,"1","0.6363636363636364","0.45454545454545453","0.8181818181818182","0.45454545454545453","0.45454545454545453","0.6363636363636364","1","0.7272727272727273","0.5454545454545454"
,"0.8181818181818182","0.5454545454545454","0.5454545454545454","0.45454545454545453","0.6363636363636364","0.6363636363636364","0.8181818181818182","1","0.45454545454545453","0.9090909090909091"
,"0.45454545454545453","0.45454545454545453","0.7272727272727273","0.8181818181818182","1","0.8181818181818182","0.45454545454545453","0.45454545454545453","0.6363636363636364","0.7272727272727273"
,"0.5454545454545454","0.8181818181818182","0.5454545454545454","0.7272727272727273","0.8181818181818182","0.9090909090909091","0.6363636363636364","0.5454545454545454","0.5454545454545454","0.5454545454545454"
,"0.5454545454545454","0.5454545454545454","0.6363636363636364","0.8181818181818182","0.6363636363636364","0.45454545454545453","1","0.45454545454545453","0.6363636363636364","0.5454545454545454"
,"0.6363636363636364","0.6363636363636364","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.8181818181818182","0.7272727272727273","0.45454545454545453","0.6363636363636364","0.5454545454545454"
,"0.5454545454545454","0.6363636363636364","0.45454545454545453","0.8181818181818182","0.6363636363636364","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.45454545454545453","0.45454545454545453"
,"1","0.5454545454545454","0.6363636363636364","0.8181818181818182","0.5454545454545454","0.7272727272727273","0.45454545454545453","0.5454545454545454","0.8181818181818182","0.8181818181818182"
,"0.5454545454545454","0.45454545454545453","0.7272727272727273","0.8181818181818182","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.7272727272727273","0.5454545454545454","0.7272727272727273"
,"0.7272727272727273","0.45454545454545453","0.5454545454545454","0.6363636363636364","0.45454545454545453","1","0.6363636363636364","0.45454545454545453","0.7272727272727273","0.6363636363636364"
,"1","1","0.45454545454545453","0.9090909090909091","0.8181818181818182","0.7272727272727273","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.6363636363636364"
,"0.5454545454545454","0.9090909090909091","0.45454545454545453","0.5454545454545454","0.8181818181818182","0.45454545454545453","0.6363636363636364","0.45454545454545453","0.45454545454545453","0.45454545454545453"
,"0.5454545454545454","0.5454545454545454","0.5454545454545454","0.7272727272727273","0.7272727272727273","0.5454545454545454","0.7272727272727273","0.5454545454545454","0.45454545454545453","0.6363636363636364"
,"0.45454545454545453","0.7272727272727273","0.8181818181818182","0.7272727272727273","1","0.6363636363636364","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.6363636363636364"
,"0.7272727272727273","0.8181818181818182","0.5454545454545454","0.8181818181818182","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.45454545454545453"
,"0.5454545454545454","0.45454545454545453","0.6363636363636364","0.45454545454545453","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.7272727272727273","0.5454545454545454","0.5454545454545454"
,"0.45454545454545453","0.6363636363636364","0.5454545454545454","0.7272727272727273","0.6363636363636364","0.7272727272727273","0.6363636363636364","0.5454545454545454","0.6363636363636364","0.6363636363636364"
,"0.5454545454545454","0.6363636363636364","0.6363636363636364","1","0.9090909090909091","0.6363636363636364","0.7272727272727273","0.45454545454545453","0.45454545454545453","0.45454545454545453"
,"0.5454545454545454","0.7272727272727273","0.45454545454545453","0.5454545454545454","0.6363636363636364","1","0.8181818181818182","0.5454545454545454","0.45454545454545453","0.45454545454545453"
,"1","0.8181818181818182","0.7272727272727273","0.5454545454545454","0.6363636363636364","0.5454545454545454","0.8181818181818182","0.5454545454545454","0.5454545454545454","0.6363636363636364"
,"0.5454545454545454","0.7272727272727273","0.7272727272727273","0.45454545454545453","0.6363636363636364","0.6363636363636364","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.45454545454545453"
,"0.45454545454545453","0.45454545454545453","0.6363636363636364","0.5454545454545454","0.45454545454545453","0.6363636363636364","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.8181818181818182"
,"0.7272727272727273","1","1","0.5454545454545454","0.45454545454545453","1","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.5454545454545454"
,"0.8181818181818182","0.45454545454545453","0.45454545454545453","0.8181818181818182","0.5454545454545454","0.45454545454545453","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.45454545454545453"
,"0.8181818181818182","0.5454545454545454","0.7272727272727273","0.5454545454545454","0.45454545454545453","0.6363636363636364","0.5454545454545454","0.45454545454545453","0.5454545454545454","0.5454545454545454"
,"0.6363636363636364","0.5454545454545454","1","0.45454545454545453","0.5454545454545454","0.45454545454545453","1","0.6363636363636364","0.5454545454545454","0.45454545454545453"
,"0.8181818181818182","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.7272727272727273","0.5454545454545454","0.8181818181818182","1","0.6363636363636364"
,"0.5454545454545454","0.7272727272727273","0.5454545454545454","0.45454545454545453","0.45454545454545453","1","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.6363636363636364"
,"0.5454545454545454","0.45454545454545453","0.5454545454545454","0.8181818181818182","0.6363636363636364","1","0.6363636363636364","0.5454545454545454","0.5454545454545454","0.7272727272727273"
,"0.5454545454545454","0.6363636363636364","0.45454545454545453","0.9090909090909091","0.6363636363636364","0.45454545454545453","0.6363636363636364","0.5454545454545454","0.9090909090909091","0.45454545454545453"
,"0.5454545454545454","0.6363636363636364","1","0.45454545454545453","1","0.5454545454545454","0.6363636363636364","0.5454545454545454","0.5454545454545454","1"
,"0.5454545454545454","0.45454545454545453","0.45454545454545453","1","0.6363636363636364","0.7272727272727273","0.5454545454545454","0.6363636363636364","0.5454545454545454","0.8181818181818182"
,"0.6363636363636364","0.45454545454545453","0.7272727272727273","0.5454545454545454","0.45454545454545453","0.5454545454545454","0.7272727272727273","0.6363636363636364","0.7272727272727273","0.7272727272727273"
,"0.8181818181818182","0.45454545454545453","0.6363636363636364","0.5454545454545454","0.5454545454545454","0.45454545454545453","0.8181818181818182","0.45454545454545453","0.7272727272727273","0.7272727272727273"
,"0.45454545454545453","0.45454545454545453","0.6363636363636364","0.5454545454545454","0.8181818181818182","1","1","0.5454545454545454","0.45454545454545453","0.6363636363636364"
,"0.7272727272727273","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.8181818181818182","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.6363636363636364"
,"0.8181818181818182","0.5454545454545454","0.6363636363636364","0.6363636363636364","0.7272727272727273","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.45454545454545453"
,"0.45454545454545453","0.5454545454545454","0.45454545454545453","0.5454545454545454","0.7272727272727273","0.45454545454545453","0.5454545454545454","0.45454545454545453","1","1"
,"0.8181818181818182","0.5454545454545454","0.8181818181818182","0.45454545454545453","0.45454545454545453","0.8181818181818182","0.7272727272727273","0.45454545454545453","0.7272727272727273","0.45454545454545453"
,"0.45454545454545453","0.8181818181818182","0.5454545454545454","0.5454545454545454","0.5454545454545454","1","1","0.8181818181818182","0.5454545454545454","0.5454545454545454"
,"0.45454545454545453","0.45454545454545453","0.5454545454545454","0.9090909090909091","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.7272727272727273","0.5454545454545454","0.5454545454545454"
,"0.8181818181818182","0.8181818181818182","0.5454545454545454","0.6363636363636364","0.7272727272727273","0.45454545454545453","0.6363636363636364","0.45454545454545453","0.6363636363636364","0.45454545454545453"
,"0.8181818181818182","0.7272727272727273","0.5454545454545454","0.45454545454545453","0.6363636363636364","1","0.5454545454545454","1","0.45454545454545453","0.7272727272727273"
,"0.8181818181818182","0.45454545454545453","0.5454545454545454","0.8181818181818182","0.6363636363636364","1","0.45454545454545453","0.45454545454545453","1","1"
,"0.5454545454545454","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.6363636363636364","0.45454545454545453","0.8181818181818182","0.8181818181818182","0.45454545454545453","0.9090909090909091"
,"0.5454545454545454","0.7272727272727273","0.5454545454545454","0.45454545454545453","0.7272727272727273","0.45454545454545453","0.8181818181818182","0.45454545454545453","0.5454545454545454","0.7272727272727273"
,"0.6363636363636364","1","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.7272727272727273","0.45454545454545453"
,"0.5454545454545454","0.7272727272727273","0.45454545454545453","0.5454545454545454","0.8181818181818182","0.6363636363636364","1","0.8181818181818182","0.45454545454545453","0.8181818181818182"
,"0.7272727272727273","0.45454545454545453","0.7272727272727273","0.7272727272727273","0.8181818181818182","0.45454545454545453","1","0.6363636363636364","0.8181818181818182","0.5454545454545454"
,"0.7272727272727273","0.7272727272727273","0.7272727272727273","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.7272727272727273","0.45454545454545453","0.45454545454545453","0.5454545454545454"
,"0.5454545454545454","0.6363636363636364","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.8181818181818182","0.5454545454545454","0.6363636363636364","0.6363636363636364"
,"0.5454545454545454","0.8181818181818182","0.45454545454545453","0.6363636363636364","0.7272727272727273","0.5454545454545454","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.5454545454545454"
,"0.6363636363636364","0.45454545454545453","0.8181818181818182","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.6363636363636364","0.5454545454545454","0.45454545454545453","0.8181818181818182"
,"0.6363636363636364","0.5454545454545454","0.7272727272727273","0.45454545454545453","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.7272727272727273","0.45454545454545453"
,"0.6363636363636364","0.7272727272727273","0.45454545454545453","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.6363636363636364","0.5454545454545454","0.45454545454545453","0.5454545454545454"
,"0.45454545454545453","0.6363636363636364","0.5454545454545454","0.6363636363636364","0.7272727272727273","0.5454545454545454","0.45454545454545453","0.9090909090909091","0.45454545454545453","0.8181818181818182"
,"0.6363636363636364","0.45454545454545453","0.6363636363636364","0.45454545454545453","0.7272727272727273","0.45454545454545453","1","0.5454545454545454","1","1"
,"0.5454545454545454","0.6363636363636364","0.6363636363636364","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.7272727272727273","0.6363636363636364"
,"0.45454545454545453","0.5454545454545454","0.8181818181818182","0.5454545454545454","0.5454545454545454","0.7272727272727273","1","0.5454545454545454","0.5454545454545454","0.45454545454545453"
,"0.5454545454545454","0.6363636363636364","1","0.8181818181818182","1","0.45454545454545453","0.45454545454545453","0.6363636363636364","0.45454545454545453","0.45454545454545453"
,"0.45454545454545453","1","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.6363636363636364","0.5454545454545454","0.45454545454545453","0.7272727272727273","0.5454545454545454"
,"0.5454545454545454","0.5454545454545454","0.6363636363636364","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.45454545454545453","0.7272727272727273","0.6363636363636364"
,"0.5454545454545454","0.5454545454545454","0.8181818181818182","0.6363636363636364","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.45454545454545453","0.45454545454545453"
,"0.45454545454545453","0.45454545454545453","0.45454545454545453","0.7272727272727273","0.5454545454545454","0.7272727272727273","0.6363636363636364","0.8181818181818182","0.6363636363636364","0.8181818181818182"
,"0.5454545454545454","0.5454545454545454","0.6363636363636364","0.7272727272727273","0.5454545454545454","0.8181818181818182","0.7272727272727273","0.45454545454545453","0.5454545454545454","0.6363636363636364"
,"0.45454545454545453","0.6363636363636364","0.45454545454545453","0.8181818181818182","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.45454545454545453","1","0.5454545454545454"
,"0.5454545454545454","0.5454545454545454","0.8181818181818182","0.6363636363636364","0.7272727272727273","0.6363636363636364","0.7272727272727273","0.5454545454545454","0.8181818181818182","0.6363636363636364"
,"0.45454545454545453","1","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.45454545454545453"
,"0.45454545454545453","0.5454545454545454","0.5454545454545454","0.45454545454545453","0.6363636363636364","0.6363636363636364","0.45454545454545453","0.5454545454545454","0.7272727272727273","0.45454545454545453"
,"0.45454545454545453","0.8181818181818182","1","1","0.5454545454545454","0.8181818181818182","0.45454545454545453","0.45454545454545453","0.7272727272727273","0.45454545454545453"
,"0.5454545454545454","0.45454545454545453","0.7272727272727273","0.45454545454545453","0.8181818181818182","1","0.6363636363636364","0.6363636363636364","0.6363636363636364","1"
,"0.5454545454545454","0.6363636363636364","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.7272727272727273","0.5454545454545454","0.8181818181818182","0.5454545454545454","0.8181818181818182"
,"0.45454545454545453","0.5454545454545454","0.7272727272727273","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.6363636363636364","0.6363636363636364","0.7272727272727273","0.5454545454545454"
,"0.7272727272727273","0.45454545454545453","0.6363636363636364","1","0.45454545454545453","0.5454545454545454","0.5454545454545454","0.45454545454545453","0.5454545454545454","0.6363636363636364"
,"0.36363636363636365","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.6363636363636364","0.45454545454545453","0.5454545454545454","0.7272727272727273","0.45454545454545453","0.8181818181818182"
,"0.7272727272727273","0.6363636363636364","0.45454545454545453","0.7272727272727273","0.45454545454545453","1","0.5454545454545454","0.45454545454545453","0.5454545454545454","0.5454545454545454"
,"0.45454545454545453","0.5454545454545454","0.8181818181818182","0.5454545454545454","0.6363636363636364","0.45454545454545453","0.6363636363636364","0.45454545454545453","0.45454545454545453","0.45454545454545453"
,"0.7272727272727273","0.6363636363636364","0.45454545454545453","0.7272727272727273","0.6363636363636364","0.5454545454545454","0.5454545454545454","0.45454545454545453","1","0.5454545454545454"
,"0.6363636363636364","0.45454545454545453","0.5454545454545454","0.45454545454545453","0.5454545454545454","0.45454545454545453","0.5454545454545454","0.45454545454545453","1","0.7272727272727273"
,"0.5454545454545454","0.7272727272727273","0.8181818181818182","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.7272727272727273","0.7272727272727273"
,"0.5454545454545454","0.45454545454545453","0.5454545454545454","1","0.45454545454545453","0.8181818181818182","0.6363636363636364","0.45454545454545453","0.6363636363636364","0.5454545454545454"
,"0.5454545454545454","0.45454545454545453","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.6363636363636364","0.6363636363636364"
,"0.5454545454545454","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.6363636363636364","0.5454545454545454","0.45454545454545453","0.6363636363636364","0.5454545454545454","0.7272727272727273"
,"0.45454545454545453","0.8181818181818182","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.5454545454545454","0.45454545454545453","1","0.6363636363636364"
,"0.6363636363636364","0.6363636363636364","0.8181818181818182","0.45454545454545453","1","0.45454545454545453","1","0.7272727272727273","0.45454545454545453","0.9090909090909091"
,"0.6363636363636364","0.8181818181818182","0.45454545454545453","0.45454545454545453","0.6363636363636364","0.7272727272727273","0.7272727272727273","0.45454545454545453","0.5454545454545454","0.6363636363636364"
,"0.45454545454545453","0.5454545454545454","0.5454545454545454","0.6363636363636364","0.6363636363636364","0.5454545454545454","0.6363636363636364","0.5454545454545454","0.8181818181818182","0.7272727272727273"
,"0.45454545454545453","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.45454545454545453","1","0.5454545454545454","0.5454545454545454","0.6363636363636364","0.45454545454545453"
,"0.6363636363636364","1","0.6363636363636364","0.5454545454545454","0.8181818181818182","0.7272727272727273","0.5454545454545454","0.45454545454545453","0.45454545454545453","0.8181818181818182"
,"0.7272727272727273","1","0.7272727272727273","0.5454545454545454","0.7272727272727273","0.8181818181818182","0.7272727272727273","0.5454545454545454","0.5454545454545454","0.45454545454545453"
,"0.45454545454545453","0.45454545454545453","0.5454545454545454","1","0.45454545454545453","0.5454545454545454","1","0.7272727272727273","0.5454545454545454","0.5454545454545454"
,"0.45454545454545453","0.5454545454545454","0.6363636363636364","0.7272727272727273","0.9090909090909091","0.45454545454545453","0.7272727272727273","0.5454545454545454","0.7272727272727273","0.5454545454545454"
,"0.8181818181818182","0.45454545454545453","0.5454545454545454","0.6363636363636364","0.5454545454545454","0.45454545454545453","0.5454545454545454","0.6363636363636364","0.8181818181818182","0.45454545454545453"
,"0.5454545454545454","0.5454545454545454","0.6363636363636364","0.6363636363636364","0.6363636363636364","0.5454545454545454","0.7272727272727273","0.7272727272727273","0.45454545454545453","1"
,"0.6363636363636364","0.45454545454545453","0.5454545454545454","0.45454545454545453","0.6363636363636364","0.6363636363636364","0.6363636363636364","0.45454545454545453","0.6363636363636364","0.6363636363636364"
,"1","0.45454545454545453","0.45454545454545453","0.36363636363636365","0.7272727272727273","0.8181818181818182","1","0.6363636363636364","0.5454545454545454","0.5454545454545454"
,"0.45454545454545453","0.6363636363636364","0.45454545454545453","0.45454545454545453","0.7272727272727273","0.8181818181818182","0.5454545454545454","0.45454545454545453","0.6363636363636364","0.5454545454545454"
,"0.5454545454545454","0.8181818181818182","0.45454545454545453","0.8181818181818182","0.45454545454545453","0.6363636363636364","0.8181818181818182","0.7272727272727273","0.5454545454545454","0.36363636363636365"
,"0.45454545454545453","0.7272727272727273","0.5454545454545454","1","0.45454545454545453","0.5454545454545454","0.6363636363636364","0.45454545454545453","1","1"
,"0.5454545454545454","0.6363636363636364","0.8181818181818182","0.45454545454545453","0.5454545454545454","0.7272727272727273","0.8181818181818182","0.5454545454545454","0.8181818181818182","0.5454545454545454"
,"1","0.7272727272727273","0.5454545454545454","0.45454545454545453","0.8181818181818182","0.5454545454545454","0.5454545454545454","0.8181818181818182","0.6363636363636364","0.7272727272727273"
,"0.45454545454545453","0.45454545454545453","0.6363636363636364","1","1","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.45454545454545453","1"
